Date,Frontera.norte,Noroeste,Noreste,Centro.norte,Centro.sur,Sur,Mexico,Nacional
Apr-04,77.5604102,74.85214794,76.67423943,74.73697308,73.63462995,72.88432278,74.83563287,75.05258149
May-04,76.53843707,71.91510925,76.32076537,74.96301724,73.80166631,72.98800275,74.95003515,74.86432251
Jun-04,76.61971433,71.98178436,76.41954055,75.20979939,73.90378165,73.04455546,75.05478904,74.98431175
Jul-04,76.68049558,72.38050153,76.54089293,75.49944007,74.09178208,73.43369195,75.21536574,75.18084586
Aug-04,77.07345344,72.84789407,76.97268161,76.0669699,74.60168254,74.02547565,75.62335461,75.64494218
Sep-04,77.69186733,73.42130003,77.47996275,76.8045513,75.34421662,74.72497879,76.19398768,76.27040334
Oct-04,78.20214713,74.2347364,77.98159959,77.30433701,75.91836183,75.90517996,76.58474728,76.79863185
Nov-04,79.85172202,77.72384502,78.63351583,77.64444014,76.31059295,76.14418248,76.88591474,77.45374553
Dec-04,79.82839898,77.7391803,78.82118869,77.78684105,76.55607552,76.42492628,77.06303152,77.61373118
Jan-05,79.67008502,77.62383235,78.94747982,77.71494933,76.40121186,76.58381246,77.1450428,77.61648956
Feb-05,79.84818822,77.85052773,79.08576508,77.96104022,76.78194655,76.61680154,77.4730879,77.87508706
Mar-05,80.28779216,78.27324794,79.39196817,78.4262626,77.20460939,76.97496869,77.7267026,78.22609007
Apr-05,80.91327364,78.65863009,79.72709827,78.86452558,77.33580394,76.55082338,77.97342559,78.50468579
May-05,79.42130595,75.68758709,78.98628436,79.16038766,77.68340186,76.85041809,78.20223016,78.30746209
Jun-05,79.25521765,75.64358152,78.87622058,79.04909375,77.54003462,76.87802119,78.1850009,78.23229641
Jul-05,79.38808829,75.87427741,79.32282553,79.40302222,77.87207855,77.17290317,78.46893909,78.53847586
Aug-05,79.50328996,75.8662764,79.27061579,79.44311568,77.93361826,77.45768646,78.62675911,78.63226056
Sep-05,79.88918023,76.223655,79.46816617,79.79842668,78.3204393,77.79228998,78.91276481,78.94740472
Oct-05,80.04325363,76.54036178,79.73627025,79.85096293,78.62475655,78.86140547,78.95204753,79.14118045
Nov-05,81.8815331,79.92279022,80.81715302,79.99336384,78.68764878,78.86073222,79.07747653,79.71078455
Dec-05,82.16565011,80.40751829,81.26446351,80.51319628,79.28478684,79.32325259,79.58953012,80.20039583
Jan-06,82.75013958,80.73822684,81.9953999,80.93003,79.72976628,79.87531474,79.97477636,80.67069849
